"","Susceptible","Infected","Recovered"
"130",228.888151215569,250.605041536213,31.1047570444001
"131",706.45798049878,243.140771725042,252.376077381237
"132",623.575581335559,555.710694443376,305.848660838364
"133",421.39454098632,328.316751811078,185.103987459262
"134",838.470985093227,279.17217819969,425.968620148929
"135",563.759064950143,351.604349176848,29.4927322292295
"136",715.955760217665,841.544272073782,256.459818768834
"137",236.066294389214,673.164192808626,293.263709221331
"138",344.638899092689,198.632145603782,17.1125112077031
"139",388.845808970943,118.78797128299,62.2082698783037
"140",556.297015795632,89.6498309344429,52.9875248301424
"141",901.809227116185,227.233413919971,261.836608982952
"142",677.220644083661,233.870784039942,183.835114470932
"143",361.27689004975,255.557059859362,86.9500839059869
"144",746.507852415244,54.8870550900222,12.2804276134359
"145",819.205382393901,130.725931557549,64.1973427262314
"146",247.40783708392,789.706365663391,281.095209230803
"147",255.028987375406,114.0820277867,61.1040050870889
"148",422.557445893455,367.622761024116,194.278033242458
"149",333.913938634778,246.479894620757,29.6807903090577
"150",722.09405570026,202.756868569509,105.591970711696
"151",295.30330759331,169.405674001612,45.1063012354969
"152",671.126900514518,996.16731391746,708.371102218385
"153",180.323619348504,106.515918647443,154.511242183427
"154",957.346459189862,216.723341931742,237.224886813133
"155",783.2599390308,147.819137329516,75.6968329678584
"156",379.738167350153,508.406531143297,452.147320999672
"157",507.301054328301,335.778938089745,290.486903624122
"158",387.553077430744,263.811819092017,657.272774509678
"159",406.742413435039,318.186801144231,525.46295369094
"160",393.560451170361,477.004574532483,279.003170137022
"161",470.915157161439,661.641469523299,307.243567890082
"162",751.115268072683,537.884144359459,371.845888395572
"163",144.91458587533,219.615757799924,172.891474964976
"164",193.795429950293,212.353755786121,121.887074030517
"165",585.704469308219,296.945604087952,344.778644920115
"166",389.593299969924,852.863108665616,346.957375001253
"167",498.638604968424,929.381278621918,546.772704031679
"168",679.73828329479,138.084385844346,157.622360113047
"169",775.822879885198,221.18588796332,114.044931174026
"170",607.009608981676,63.9444868462439,42.479324497697
"171",383.519064759411,598.926586836941,211.33337491083
"172",354.113866053586,124.14273677738,86.9231789139452
"173",623.065688251717,379.103030950997,185.063362697439
"174",747.024233913071,403.140675872857,80.7116980549865
"175",502.267665973811,599.124976802357,30.8085893906226
"176",457.379702509337,71.0678449738368,32.818460671572
"177",779.123877954763,610.843347348874,451.652409350114
"178",169.047512372125,214.434201215051,139.287187398099
"179",612.528817271498,258.215853073527,266.746222192305
"180",512.692067707329,82.7129387635263,100.590785915956
"181",796.984930631312,593.394150860685,709.139391344779
"182",373.513344075779,257.411622834399,187.460523590067
"183",638.347015107309,353.947138666766,189.388042446511
"184",805.631698923034,1163.73224092688,312.623021598521
"185",223.664355672775,354.960789653908,175.251914208969
"186",423.304759235497,1189.52601946927,1788.31793368645
"187",921.439957135136,695.964311736387,284.140077777917
"188",743.517126788388,179.490640932056,70.9468145067858
"189",535.008433348951,105.95625665754,114.79037106698
"190",384.664218850695,157.206828315079,112.099120975498
"191",539.150561362073,81.3621020066128,141.218274579089
"192",275.839746660341,291.192547537107,209.938166960862
"193",718.963538226096,255.079187772599,203.688153215653
"194",776.768227267819,684.272877054147,314.272734962623
"195",510.046862533897,193.809679691109,289.77585684541
"196",920.748170056881,199.160504039283,71.953670104029
"197",733.867699780958,345.003154474856,172.516799350601
"198",287.952499574471,254.940452453179,355.822125749469
"199",219.891637637687,73.6163634560469,76.7582109183962
"200",318.913905412323,173.249239792803,89.2520491941172
"201",402.207902853607,338.807937539836,130.899929631659
"202",383.41542443001,537.969768906465,375.227427944928
"203",844.736789292313,283.435383698039,30.4657891084121
"204",589.701086908214,249.48459318419,165.515241895552
"205",240.218589738428,39.9041712957396,16.779247393288
"206",306.187623272567,186.966374451239,134.976315088541
"207",672.965474882585,852.748993307094,176.422576131549
"208",608.46322619109,434.785985892709,475.373991394469
"209",575.442307301985,756.088766435477,404.542093943348
"210",645.261200808273,128.783913028247,41.3173963696718
"211",732.15143716451,198.181446995554,196.720935885711
"212",85.7607704744884,406.357787069113,261.194297748814
"213",187.000555825027,195.256873445932,128.358793231229
"214",317.202980796202,70.5835158649523,46.5423211715725
"215",162.970740056808,51.7721476984783,58.4087161371978
"216",696.101935977689,102.334989680758,122.428453646669
"217",442.622987171414,745.764552066982,527.227200503305
"218",303.00312821416,634.879282321868,950.439356464581
"219",782.095874151543,128.287421123632,96.2265549776754
"220",454.024192746423,1107.02981549235,325.058177915703
"221",389.92752561403,349.428313821587,375.0840062061
"222",659.670518425966,397.343023298772,260.086329499447
"223",323.796185666366,192.380713406787,102.327940915291
"224",575.897988754951,122.328138386994,168.799388953383
"225",252.482695317806,141.213630179057,76.3587066745585
"226",818.679414374934,319.27893111702,174.121838192133
"227",519.097497235724,605.301129028203,31.7711844148635
"228",241.728187120494,317.104741020936,96.5635986954028
"229",205.601036240289,476.369567004367,614.908607168144
"230",111.470582695456,146.542790974577,58.6751676097058
"231",302.892577263948,259.16157997253,50.774374156495
"232",194.571353521174,310.660734687983,183.857849741522
"233",896.562859833528,523.460156454296,274.734642759178
"234",327.182414487623,223.923412954715,262.37704000056
"235",343.338760619092,303.33865724795,187.383727840645
"236",463.464126173593,75.773770718643,21.7109439833802
"237",554.904913342264,265.926409148177,128.975992840387
"238",68.1196816067918,53.2733056775193,93.4021464383175
"239",592.077775800245,237.151991012721,28.9159635004688
"240",277.45307095887,107.284424771672,88.2440624479704
"241",418.637805340546,108.549968542014,72.0376949342033
"242",123.568879504884,13.0805934000381,3.93096046112999
"243",390.46142250387,263.918767186829,222.468165610475
"244",713.932121365094,130.397197173024,84.9060976044955
"245",218.570626064992,109.739307196771,44.5119513126559
"246",82.7103017496589,48.1506135072823,36.5706938373319
"247",504.614648332884,142.914351348543,127.407188926172
"248",382.502571872869,443.941067528269,252.569637210151
"249",365.555648809492,6.58722439741187,6.56993413812464
"250",300.432318769615,193.483259052143,62.5177417186534
"251",378.349386550019,89.3640899782741,44.9524696258431
"252",871.527979081967,551.569711926825,639.429908855077
"253",209.854920102055,276.440180754822,303.457890268039
"254",749.485732929798,732.763387612444,457.964427110274
"255",455.192060493923,102.188207368655,70.0138421301475
"256",680.211106931703,334.061737284181,611.646631131112
"257",726.434341292202,146.055283301349,62.8866995477457
"258",419.925348209365,323.186015230599,327.297181550648
"259",506.084464228449,125.03771663547,21.8121034686146
"260",338.065954290696,329.562516066935,273.390176939676
"261",230.778548953791,47.9127572297442,21.2551147744006
"262",415.05617938778,14.1701814540907,5.32428124330427
"263",532.157857806747,16.6274143216125,25.1316297556371
"264",919.8274927016,81.0391908254647,33.1311858438407
"265",306.344874059039,341.108769982984,352.075027659967
"266",198.364253171626,327.884182615182,366.932347186601
"267",655.169094638686,398.839419079508,135.639703729214
"268",672.727828729202,198.3025618699,123.211053875181
"269",645.150618603336,275.007317722292,289.679723175352
"270",431.027183614623,234.172648029186,148.110485461117
"271",436.422714582438,26.9557210752072,6.92496795524504
"272",643.629141621816,69.90899343486,47.636760527003
"273",434.952654160162,363.28112297642,190.009238264526
"274",695.778239285962,1155.51310672518,1018.5370363991
"275",371.477024591962,104.823614664638,136.421612569349
"276",528.688285292011,570.124209620327,180.362565910769
"277",523.878145723385,250.703062683106,113.509147038546
"278",310.389345721995,156.269363577834,78.5418267396554
"279",660.546424005987,602.09914956334,467.799861893919
"280",761.710902726878,1407.41070250552,115.998448828907
"281",757.37135538432,92.4080262296528,65.666434588042
"282",788.149573399374,308.619615401359,128.875036180366
"283",360.895242657718,162.135246409587,57.5936817583599
"284",582.489086898312,312.954228291864,230.037283113704
"285",120.486427796554,316.254917696475,369.02306743597
"286",329.194316233962,141.118674316663,191.761696581207
"287",455.171662468609,185.536270281297,353.810971106178
"288",571.206349129432,57.1825743437019,56.324403494013
"289",255.858575034448,395.43546400991,261.836291801874
"290",461.761751681889,186.906422484227,182.267172335629
"291",59.7909841757958,224.997253135183,173.001644135138
"292",327.003709752005,220.380110180021,399.987530539482
"293",461.620324769537,179.903751224443,87.2181963755674
"294",353.436808762857,84.5201626454217,52.6732428645014
"295",603.545345177919,936.69255252528,339.63547237558
"296",654.368359362136,276.499085641414,392.476964097511
"297",902.791730228103,271.448684327979,216.736007227074
"298",764.876893673042,680.566581024523,692.844795029143
"299",938.874777995612,320.521441697817,149.717657921851
"300",18.4973179773856,66.1028575768539,125.418477816378
"301",610.942716242614,403.76895685233,274.286436132063
"302",642.055468559094,336.809398982418,141.652391811652
"303",534.05769002871,312.276427478353,179.362204972186
"304",558.91999027709,363.117460356414,358.702578849403
"305",614.806251912896,632.164080321191,41.642066971988
"306",692.364627108888,163.323417819404,119.546609048138
"307",416.539854875149,200.030173769875,48.8520968938789
"308",372.443002030076,545.763764819723,321.251637652855
"309",559.314066515633,189.731069708754,72.6193242663666
"310",950.359778173241,502.961670030217,482.105909879187
"311",333.953729271478,190.384794465036,86.2312181098672
"312",271.896349066389,185.298057616905,90.9782272127736
"313",282.454381673743,173.218954371041,70.5269656593576
"314",360.131195157834,162.474818078877,136.159928137915
"315",717.883358517472,866.161310187053,578.480339877283
"316",938.481902264911,164.992417225749,174.516701570352
"317",305.47675121531,213.802938772397,66.3795430832284
"318",818.930775851398,417.570396108607,184.409353546266
"319",653.373250946432,359.151295633081,242.381341697281
"320",470.857323547875,571.803818588556,296.540605703247
"321",968.597474222509,341.324162388285,156.564656093495
"322",226.007959910486,213.682994561377,275.457005621838
"323",813.14223241034,127.017167477236,30.8381682973134
"324",500.924454257787,270.272086567367,38.9866032973465
"325",913.104274043476,700.756816574778,250.896764036473
"326",417.221386110781,281.82196880722,87.3099206614176
"327",457.144812207348,136.772623342859,82.844551747357
"328",32.573312179093,142.971223695021,245.012584820728
"329",687.827421798507,75.5030050217127,27.9180961603017
"330",284.883833326751,755.011778458902,727.149254820672
"331",712.925084694391,155.136908774014,414.216012452584
"332",545.376665536328,51.9475192129599,31.4557777897417
"333",727.729925633221,114.325989008792,87.4477772554975
"334",242.099921583134,136.864395213567,112.970554355142
"335",745.090854140393,440.32450910304,107.541686982219
"336",592.802252222056,82.7831265458635,105.068672950476
"337",811.982671365677,394.696856816698,374.380159351843
"338",733.258999063124,158.585761465088,107.338450453309
"339",161.121893552862,66.3826625707149,80.9576235175104
"340",547.088616715641,422.21804012696,331.689527134686
"341",191.767058082534,47.9865601330331,44.1320981430816
"342",616.16190733676,152.607463859027,100.596709363995
"343",33.0758515503322,172.537831912291,192.819185010467
"344",371.815801116521,148.200162611067,97.6782197054794
"345",395.510792116628,327.258184010351,21.2483861334317
"346",458.651237613553,214.40723536144,397.87705701992
"347",590.267132810406,305.033133497432,429.189605829293
"348",518.196380957925,254.531863833359,60.363114035559
"349",762.430802249787,371.788602954077,154.46177907496
"350",738.11594656747,281.373375289825,240.236776876916
"351",359.936517714091,282.206515580516,137.78449795772
"352",813.044441147532,110.905082214009,37.2862791668733
"353",423.621181088916,141.622319742458,127.876300312466
"354",416.840947253131,212.360201562162,10.0070152007755
"355",331.370041294146,492.045792752266,410.823412646953
"356",570.359226301028,859.960656061721,366.413239292655
"357",281.578146676499,1025.54688740543,937.265040067908
"358",561.331073858841,58.7240996863692,29.493038685106
"359",945.057685572427,507.108973284787,475.695401817681
"360",711.734523532146,350.007210179144,216.129852157184
"361",502.732760446435,443.806354028858,158.057826777547
"362",813.29945944087,96.4219239421501,17.9501628052989
"363",793.908463291247,291.536219540461,209.310696928867
"364",352.415300316648,260.92214965624,255.572155248713
"365",286.991498064848,146.847763227714,42.3115063463264
"366",883.997116151726,723.197781764983,127.076035205286
"367",271.668944642193,307.60717449967,202.71544949106
"368",455.489035631255,630.805038706131,663.393968969688
"369",398.957216572397,292.40964387266,228.271529719813
"370",431.928508663648,227.110715539417,100.841231461376
"371",72.2434742070534,84.1700571553101,179.699493316888
"372",431.549442792589,781.392940507138,536.460731951425
"373",858.039501739646,930.776150047208,840.022682307712
"374",290.096206338218,199.558990134418,67.750843560301
"375",806.206731977354,854.241886328077,412.879608630063
"376",549.455040593661,323.856468939159,148.023328286674
"377",705.680507803569,248.831482297658,324.825702347884
"378",82.1238866348585,82.3549836697805,22.9386146818926
"379",549.026966683453,237.023121985582,74.0571889770137
"380",815.934154083867,159.512723777869,73.8839441198063
"381",737.751764431279,53.9965316604141,21.892351665146
"382",701.053946022321,593.203624684304,103.281503435589
"383",309.401143783474,282.618469313115,158.583079317017
"384",898.672247588103,483.313876054017,113.85376360883
"385",215.155968093412,127.242038283838,318.349949040786
"386",218.828185129953,542.828604711365,359.338325321729
"387",246.08174121442,114.264921587955,75.3429786762053
"388",756.771277054192,328.798498069585,317.248953856814
"389",567.226120794681,677.633811622305,682.98532347923
"390",312.254286765353,419.602561981262,290.190197838128
"391",226.278734323196,242.523385830195,230.982385719444
"392",455.476003897185,272.348205080754,299.586316124218
"393",850.181592100642,511.37463257064,724.265598794084
"394",554.230855363703,789.820324487072,556.07553561679
"395",480.314884569726,232.918192344876,88.9787377363684
"396",670.221633116873,579.172912397717,674.249975834116
"397",369.075549583756,160.708710838664,105.57717376099
"398",52.1077614791077,153.836783161963,61.0400701542715
"399",304.137537238341,89.0842748660715,208.11103839904
"400",638.531086878595,520.116338734491,234.812520557696
"401",880.499301996509,498.61342432152,66.1213310319771
"402",898.498429312312,369.508551579154,316.935455851229
"403",271.281843005152,280.904965341995,183.300133600327
"404",194.293565788198,698.699123403443,889.792029916905
"405",752.604794577145,350.114331762105,195.656001973587
"406",328.935860235786,353.617055092354,366.366626488864
"407",324.454850534786,145.43975150441,380.466066087752
"408",721.375349789307,243.184706740923,52.5285723734628
"409",724.478858074916,741.170286542286,591.840536339925
"410",944.966174166329,80.5532714194996,96.0539472288142
"411",754.402588268213,392.932559533291,375.271411698045
"412",393.044545734435,311.126496153159,173.377490241249
"413",626.316545631384,230.241063246211,66.1661582393706
"414",140.452797224236,91.1126764522787,76.6741660696581
"415",404.148226220909,150.913412536824,87.3162728818369
"416",340.876980749412,228.035105089844,191.723956524109
"417",569.87233319396,544.371108234096,149.449284888239
"418",656.33501527281,206.274269566345,173.317417801266
"419",545.005089965302,346.315742059882,244.00886646625
"420",693.430144774675,31.632397317357,17.1846237977721
"421",57.4225697988854,116.302548860152,90.8517110198891
"422",217.862835015745,513.724618027791,706.864451379522
"423",837.009382374876,133.81607940249,70.1945491245828
"424",579.422604170534,97.9085718978394,45.4428091297819
"425",799.003077878035,509.783359659055,652.667093991033
"426",418.693984307898,506.971985473098,460.21542395876
"427",599.848348773844,517.377928977592,208.228378078329
"428",210.473535024301,192.651870593036,167.469667583139
"429",371.918815703627,82.6902768632413,10.5049737373961
"430",789.0307430256,267.931118519931,24.5981251282665
"431",863.75999344883,657.471469344404,1018.62190890308
"432",722.886652975524,168.549469151722,195.879704951101
"433",104.082768250975,158.612830974911,102.466227262815
"434",419.311886913674,346.595110418808,283.34766359402
"435",556.7863118799,466.320792465455,440.969693359419
"436",612.613695041352,178.176127941172,108.888705840005
"437",640.591249764354,461.552385757186,320.690227820283
"438",600.726077273443,240.062091764924,62.7167140309289
"439",724.20878390867,676.285324826824,158.952908281574
"440",617.200122828433,406.161324562154,123.796022314136
"441",456.421852872558,447.746313162175,444.626815957281
"442",424.631547530352,41.7155016596572,29.1343921762937
"443",461.66098332601,42.5241238466021,13.0791426037719
"444",153.222763216441,14.0515983678869,24.3182771839425
"445",233.676721150459,107.256438116114,73.4580591286681
"446",654.980796618101,533.653314241916,511.782683117885
"447",221.188734134876,223.762158201002,76.2484219644982
"448",717.419663190267,953.114168387589,502.586700129745
"449",414.839556773156,215.444379472041,114.674538856076
"450",498.724843050485,398.85708608789,463.909597029877
"451",506.910833306139,196.779817618129,178.491030325505
"452",484.378804252157,659.340311328306,379.593792863001
"453",143.36770732948,301.516462444702,230.16145929774
"454",106.610827602491,18.6250384242295,15.770330947942
"455",745.541448618579,355.746439247056,125.518690642695
"456",557.193599392482,312.625198382764,146.503027693911
"457",642.752821980518,676.418360718144,134.703233886129
"458",209.984579485856,112.578420191257,66.7064974200814
"459",900.480824536684,10.4815073147495,7.5022052638238
"460",107.070864878318,76.1047464072265,108.039048997921
"461",177.983589991124,250.658137537891,54.6298178289483
"462",631.463161340494,214.24079497725,102.945193979614
"463",598.17958439592,107.992554201951,76.7064229977002
"464",60.6779862041725,95.2209807576765,106.747895837288
"465",423.649894968451,190.220540132441,65.9636099695038
"466",856.645811026616,522.343908181271,147.35878503117
"467",641.344231201801,466.078104991598,477.531682360211
"468",402.849159532074,182.516491781677,92.3587958527479
"469",247.265506789139,536.81722660363,223.014289227965
"470",770.851731186624,283.703943353012,409.846966818574
"471",743.836045337043,10.8655657491218,6.14481455667681
"472",831.481020982991,697.519744388221,173.035832183044
"473",800.915330835421,422.063669453757,579.465678179066
"474",532.832370590385,250.009014437835,106.172460284821
"475",482.653760874362,143.198807835517,123.689694190593
"476",477.428628300779,369.97906816112,176.969703453787
"477",565.733702696483,203.374657815283,108.643137087935
"478",509.226622272443,174.974119826542,39.5890694059921
"479",464.235368332585,437.772256102388,104.81601829374
"480",409.777712360116,127.859267773647,163.654015668053
"481",140.561071916093,94.4408459587482,124.129227636511
"482",611.750309177941,171.487736590014,138.772625830079
"483",886.183854381435,110.567306353821,174.050858921424
"484",413.21380616002,320.204369752367,530.152057024864
"485",676.470075446925,792.054191444433,317.959741812066
"486",204.403333304128,82.9754624280209,58.1594089610489
"487",671.691979934623,377.060291133201,233.973589204366
"488",606.49950369512,125.161995341374,87.8308505045479
"489",582.498164778185,406.283475495382,439.07467796248
"490",324.169526924142,1117.15527393225,1514.90533087184
"491",508.430440717876,238.184875138003,117.531897676155
"492",606.401313367284,365.429041097475,352.883353580142
"493",455.384633298517,1352.56912954309,1607.64012829031
"494",67.2608269046874,102.224173541712,11.8861769369028
"495",487.006264231802,407.762981161745,395.824168387831
"496",816.108482381041,316.078516118985,122.122123259389
"497",435.997055035158,89.6478571011181,124.306816985405
"498",552.905320428675,288.195502072796,275.850633408332
"499",512.549766765244,303.518989821644,232.385170951431
"500",487.792479256833,104.012916579332,51.9021422929886
"501",899.168928307959,1441.99002456376,793.512443271075
"502",918.257612753064,187.578365964552,411.930280674835
"503",662.028977009508,247.216658340432,48.0162847337843
"504",414.084680282375,174.592315332507,95.1944821076782
"505",471.097866557898,52.0017473903375,74.4903719686802
"506",172.921674407667,113.163879623189,60.8329815415405
"507",721.664970471743,159.723703686191,61.2078260230837
"508",771.930261507159,268.105167431369,133.819015766631
"509",61.4146492620425,72.5086811131131,57.3106327907445
"510",648.449081967392,654.35425778924,840.996342112984
"511",289.414387487886,246.646389313557,105.708407023828
"512",667.861472614481,75.7691566164692,10.6341893488409
"513",327.729793516445,35.0870387228524,8.20396934574955
"514",122.369766534042,378.268457344696,594.426766009171
"515",264.572887156617,109.93824833374,49.5285855123356
"516",255.14366494109,302.417678534684,79.8374234525779
"517",818.808363600956,624.394858722726,619.74816736328
"518",837.913606129391,100.496110090602,65.9197381837038
"519",505.397494925918,49.3353635911246,24.8222396543292
"520",100.47638402623,64.6816882033652,40.799612190733
"521",430.990652995291,491.401969276745,430.376996756296
"522",585.232771791527,134.536977692079,90.4691981383984
"523",414.642803439977,260.749251362146,162.640751075706
"524",779.957388708672,378.480133821313,165.807397134103
"525",398.027748473394,214.340101044863,203.593341818208
"526",381.180666413339,280.317007546632,200.143902586915
"527",903.859841052924,678.624070783499,252.869407006673
"528",463.647223151704,570.442186637078,307.212909190068
"529",728.662142818882,884.569400813212,553.662370409991
"530",281.752913309865,242.658429485856,259.560291792914
"531",739.995296253325,242.989820043356,282.171712225022
"532",548.347997903963,78.9384938514269,39.6663956722537
"533",787.708789412019,134.42942700178,53.3259323876022
"534",478.992549275732,249.961430499599,171.330329115768
"535",598.466837400523,318.534538483538,294.929217491711
"536",423.021421555588,118.409258711709,79.5298678335951
"537",364.091010973181,194.227069922274,155.155354909499
"538",716.122331549178,477.581144765249,313.412459889232
"539",199.23488706545,220.881435483058,148.192937171653
"540",755.984677267357,912.803325010485,799.433745523395
"541",472.92249869538,269.593517325821,153.470407229173
"542",693.797186589595,44.5259457524622,26.7785669800139
"543",537.118106337163,87.4502217842718,82.4372161213173
"544",731.306358805361,332.976802197375,98.2734629787218
"545",353.73857125169,370.226567639258,70.7789673292189
"546",207.113529370287,270.005242074895,167.49622907664
"547",531.140182046813,970.357844293962,983.481533415482
"548",293.594360488192,296.614282659976,207.655446245795
"549",809.929928924129,521.661075649838,293.762303118689
"550",385.146542817273,333.274706675511,350.539815696598
"551",310.361495900635,61.2803183613882,21.1088160627431
"552",680.057048595289,189.060272492373,36.1371144584801
"553",575.613411763906,951.666195227392,581.428343650424
"554",893.450565798519,349.075092550489,237.844198327517
"555",694.929200715887,360.519150963571,188.885895814283
"556",908.90030594699,248.014361381032,146.968961921246
"557",474.098709885249,152.053968677259,140.4245671038
"558",613.205705807318,215.331326504576,120.48249722897
"559",589.157711622452,358.390174780212,305.555195772416
"560",958.158841257577,600.827353167922,447.09638970536
"561",555.640268119385,105.870808351951,17.9659284873387
"562",426.650165173378,193.127076070015,289.371748879189
"563",355.024276477806,19.1141246294133,36.9778849227379
"564",114.24407987258,156.727135825792,107.345376182263
"565",804.174327835909,77.7430573476352,39.7871972738236
"566",654.034696219182,179.677929487438,81.0233270630304
"567",623.993538719897,842.560627613437,1093.11568984862
"568",765.064754883168,260.33012735567,221.61526315362
